member_name,strategy_type,priority,query,url
村上　洋子,election_search,low,#稲城市選挙 村上　洋子,https://x.com/search?q=%23%E7%A8%B2%E5%9F%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%9D%91%E4%B8%8A%E3%80%80%E6%B4%8B%E5%AD%90&f=user
村上　洋子,election_search,low,村上　洋子 選挙ポスター,https://x.com/search?q=%E6%9D%91%E4%B8%8A%E3%80%80%E6%B4%8B%E5%AD%90%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
山岸　太一,direct_search,high,"""山岸　太一"" 市議 -RT",https://x.com/search?q=%22%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
山岸　太一,direct_search,high,"""山岸　太一"" 稲城市 議員",https://x.com/search?q=%22%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80%22%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
山岸　太一,direct_search,high,山岸太一 プロフィール 市議,https://x.com/search?q=%E5%B1%B1%E5%B2%B8%E5%A4%AA%E4%B8%80%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
山岸　太一,party_search,medium,日本共産党 稲城市 山岸,https://x.com/search?q=%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E5%B1%B1%E5%B2%B8&f=user
山岸　太一,party_search,medium,"""日本共産党"" メンバー 山岸　太一",https://x.com/search?q=%22%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80&f=user
山岸　太一,election_search,low,山岸　太一 当選 稲城市,https://x.com/search?q=%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80%20%E5%BD%93%E9%81%B8%20%E7%A8%B2%E5%9F%8E%E5%B8%82&f=user
山岸　太一,election_search,low,#稲城市選挙 山岸　太一,https://x.com/search?q=%23%E7%A8%B2%E5%9F%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80&f=user
山岸　太一,election_search,low,山岸　太一 選挙ポスター,https://x.com/search?q=%E5%B1%B1%E5%B2%B8%E3%80%80%E5%A4%AA%E4%B8%80%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
